lemma,pos,count,is_stopword,is_proper_noun
picking,NOUN,23,0,0
de,X,23,0,0
straw,NOUN,23,0,0
noise,NOUN,22,0,0
reach,VERB,22,0,0
fill,VERB,22,0,0
usual,ADJ,22,0,0
eight,NUM,22,1,0
ready,ADJ,22,0,0
dare,VERB,22,0,0
gate,NOUN,22,0,0
explain,VERB,22,0,0
Mayfill,PROPN,22,0,1
nor,CCONJ,22,1,0
lay,VERB,22,0,0
open,VERB,22,0,0
jackboot,NOUN,22,0,0
farm,NOUN,22,0,0
exactly,ADV,22,0,0
enough,ADJ,22,1,0
meet,VERB,22,0,0
kid,NOUN,22,0,0
sense,NOUN,22,0,0
on,ADV,22,1,0
afternoon,NOUN,22,0,0
asleep,ADJ,22,0,0
sleep,NOUN,22,0,0
newspaper,NOUN,22,0,0
Charlie,PROPN,22,0,1
bin,PROPN,22,0,1
willy,ADV,22,0,0
library,NOUN,22,0,0
struggle,VERB,21,0,0
round,VERB,21,0,0
real,ADJ,21,0,0
Cargill,PROPN,21,0,1
dreadful,ADJ,21,0,0
decide,VERB,21,0,0
throw,VERB,21,0,0
discover,VERB,21,0,0
Heaven,PROPN,21,0,1
lip,NOUN,21,0,0
one,PRON,21,1,0
tear,VERB,21,0,0
afraid,ADJ,21,0,0
dirty,ADJ,21,0,0
listen,VERB,21,0,0
sight,NOUN,21,0,0
instead,ADV,21,0,0
stay,VERB,21,0,0
field,NOUN,21,0,0
hut,NOUN,21,0,0
SNOUTER,PROPN,21,0,1
mother,NOUN,20,0,0
thin,ADJ,20,0,0
wait,VERB,20,0,0
shoulder,NOUN,20,0,0
wish,VERB,20,0,0
bell,NOUN,20,0,0
immediately,ADV,20,0,0
state,NOUN,20,0,0
finish,VERB,20,0,0
imagine,VERB,20,0,0
sure,ADJ,20,0,0
break,VERB,20,0,0
back,NOUN,20,1,0
horrible,ADJ,20,0,0
bread,NOUN,20,0,0
absolutely,ADV,20,0,0
conversation,NOUN,20,0,0
change,VERB,20,0,0
arithmetic,ADJ,20,0,0
warm,ADJ,20,0,0
pair,NOUN,20,0,0
scandal,NOUN,20,0,0
matter,VERB,20,0,0
beg,VERB,20,0,0
bleed,VERB,20,0,0
wake,VERB,19,0,0
body,NOUN,19,0,0
list,NOUN,19,0,0
stuff,NOUN,19,0,0
strong,ADJ,19,0,0
red,ADJ,19,0,0
corner,NOUN,19,0,0
empty,ADJ,19,1,0
beyond,ADP,19,1,0
hat,NOUN,19,0,0
remain,VERB,19,0,0
purpose,NOUN,19,0,0
strike,VERB,19,0,0
lady,NOUN,19,0,0
nine,NUM,19,1,0
wife,NOUN,19,0,0
marry,VERB,19,0,0
merely,ADV,19,0,0
true,ADJ,19,0,0
sun,NOUN,19,0,0
play,NOUN,19,0,0
less,ADV,19,1,0
appear,VERB,19,0,0
village,NOUN,19,0,0
private,ADJ,19,0,0
Thomas,PROPN,19,0,1
ear,NOUN,18,0,0
any,ADV,18,1,0
half,ADV,18,0,0
kitchen,NOUN,18,0,0
drive,VERB,18,0,0
cut,VERB,18,0,0
pot,NOUN,18,0,0
new,ADJ,18,0,0
worry,VERB,18,0,0
since,SCONJ,18,1,0
meaning,NOUN,18,0,0
sound,NOUN,18,0,0
knee,NOUN,18,0,0
Blifil,PROPN,18,0,1
Gordon,PROPN,18,0,1
business,NOUN,18,0,0
waste,VERB,18,0,0
play,VERB,18,0,0
ought,AUX,18,0,0
hundred,NUM,18,1,0
Hell,PROPN,18,0,1
car,NOUN,18,0,0
leg,NOUN,18,0,0
proper,ADJ,18,0,0
Girl,PROPN,18,0,1
chant,VERB,18,0,0
bench,NOUN,18,0,0
answer,VERB,18,0,0
train,NOUN,18,0,0
WAYNE,PROPN,18,0,1
Ringwood,PROPN,18,0,1
House,PROPN,18,0,1
order,NOUN,17,0,0
therefore,ADV,17,1,0
boil,VERB,17,0,0
heavy,ADJ,17,0,0
reason,NOUN,17,0,0
certainly,ADV,17,0,0
pray,VERB,17,0,0
cold,NOUN,17,0,0
service,NOUN,17,0,0
clear,ADJ,17,0,0
friend,NOUN,17,0,0
whose,DET,17,1,0
different,ADJ,17,0,0
grasp,VERB,17,0,0
high,ADJ,17,0,0
thousand,NUM,17,0,0
near,ADP,17,0,0
bacon,NOUN,17,0,0
settle,VERB,17,0,0
past,ADJ,17,0,0
aware,ADJ,17,0,0
wage,NOUN,17,0,0
meal,NOUN,17,0,0
afterwards,ADV,17,1,0
escape,VERB,17,0,0
free,ADJ,17,0,0
sudden,ADJ,17,0,0
strange,ADJ,17,0,0
thank,VERB,17,0,0
DOROTHY,PROPN,17,0,1
hard,ADJ,17,0,0
Flo,PROPN,17,0,1
bine,NOUN,17,0,0
second,ADJ,16,0,0
nasty,ADJ,16,0,0
whom,PRON,16,1,0
baby,NOUN,16,0,0
quarter,NOUN,16,0,0
beneath,ADP,16,0,0
cheap,ADJ,16,0,0
sky,NOUN,16,0,0
song,NOUN,16,0,0
glass,NOUN,16,0,0
in,ADV,16,1,0
raise,VERB,16,0,0
itself,PRON,16,1,0
strip,NOUN,16,0,0
somehow,ADV,16,1,0
green,ADJ,16,0,0
instant,NOUN,16,0,0
face,VERB,16,0,0
twelve,NUM,16,1,0
easy,ADJ,16,0,0
soul,NOUN,16,0,0
pretend,VERB,16,0,0
debt,NOUN,16,0,0
surely,ADV,16,0,0
able,ADJ,16,0,0
past,NOUN,16,0,0
belief,NOUN,16,0,0
future,NOUN,16,0,0
youth,NOUN,16,0,0
public,ADJ,16,0,0
tonight,NOUN,16,0,0
