lemma,pos,count,is_stopword,is_proper_noun
literally,ADV,12,0,0
scream,VERB,12,0,0
kick,VERB,12,0,0
suffer,VERB,12,0,0
stream,NOUN,12,0,0
Records,PROPN,12,0,1
narrow,ADJ,12,0,0
anywhere,ADV,12,1,0
burst,VERB,12,0,0
solid,ADJ,12,0,0
besides,ADV,12,1,0
hat,VERB,12,0,0
act,VERB,12,0,0
avoid,VERB,12,0,0
slide,VERB,12,0,0
trial,NOUN,12,0,0
abolish,VERB,12,0,0
stupid,ADJ,12,0,0
ration,NOUN,12,0,0
wander,VERB,12,0,0
detail,NOUN,12,0,0
carefully,ADV,12,0,0
obvious,ADJ,12,0,0
near,ADV,12,0,0
aside,ADV,12,0,0
lip,NOUN,12,0,0
forth,ADV,12,0,0
late,ADJ,12,0,0
leg,NOUN,12,0,0
grasp,VERB,12,0,0
apply,VERB,12,0,0
claim,VERB,12,0,0
aeroplane,NOUN,12,0,0
perfectly,ADV,12,0,0
good,NOUN,12,0,0
literature,NOUN,12,0,0
settle,VERB,12,0,0
Comrade,PROPN,12,0,1
presently,ADV,12,0,0
any,ADV,12,1,0
intelligent,ADJ,12,0,0
drink,VERB,12,0,0
well,INTJ,12,1,0
standard,NOUN,12,0,0
pale,ADJ,12,0,0
brief,ADJ,12,0,0
sexual,ADJ,12,0,0
clasp,VERB,12,0,0
beer,NOUN,12,0,0
servant,NOUN,12,0,0
practice,NOUN,12,0,0
impulse,NOUN,12,0,0
dear,ADJ,12,0,0
attitude,NOUN,12,0,0
twentieth,ADJ,12,0,0
cage,NOUN,12,0,0
slip,VERB,11,0,0
prevent,VERB,11,0,0
seldom,ADV,11,0,0
brother,NOUN,11,0,0
metal,NOUN,11,0,0
instrument,NOUN,11,0,0
uniform,NOUN,11,0,0
everywhere,ADV,11,1,0
moreover,ADV,11,1,0
field,NOUN,11,0,0
kilometre,NOUN,11,0,0
childhood,NOUN,11,0,0
similar,ADJ,11,0,0
Plenty,PROPN,11,0,1
frightening,ADJ,11,0,0
kitchen,NOUN,11,0,0
possess,VERB,11,0,0
film,NOUN,11,0,0
be,VERB,11,0,0
decide,VERB,11,0,0
eleven,NUM,11,1,0
drag,VERB,11,0,0
Fiction,PROPN,11,0,1
manage,VERB,11,0,0
evidently,ADV,11,0,0
haired,ADJ,11,0,0
screen,NOUN,11,0,0
engage,VERB,11,0,0
traitor,NOUN,11,0,0
doctrine,NOUN,11,0,0
revolution,NOUN,11,0,0
army,NOUN,11,0,0
vanish,VERB,11,0,0
strange,ADJ,11,0,0
mention,VERB,11,0,0
wave,NOUN,11,0,0
wrench,VERB,11,0,0
fade,VERB,11,0,0
horror,NOUN,11,0,0
contact,NOUN,11,0,0
conceal,VERB,11,0,0
shake,VERB,11,0,0
seize,VERB,11,0,0
oh,INTJ,11,0,0
half,NOUN,11,0,0
wood,NOUN,11,0,0
helpless,ADJ,11,0,0
remark,NOUN,11,0,0
friend,NOUN,11,0,0
arrive,VERB,11,0,0
win,VERB,11,0,0
doublethink,NOUN,11,0,0
strength,NOUN,11,0,0
cent,NOUN,11,0,0
brown,ADJ,11,0,0
baby,NOUN,11,0,0
below,ADP,11,1,0
belong,VERB,11,0,0
barely,ADV,11,0,0
worker,NOUN,11,0,0
force,VERB,11,0,0
promptly,ADV,11,0,0
throughout,ADP,11,1,0
Africa,PROPN,11,0,1
wrong,ADJ,11,0,0
once,SCONJ,11,1,0
version,NOUN,11,0,0
return,VERB,11,0,0
main,ADJ,11,0,0
assume,VERB,11,0,0
refuse,VERB,11,0,0
tray,NOUN,11,0,0
tongue,NOUN,11,0,0
finish,VERB,11,0,0
nevertheless,ADV,11,1,0
bloody,ADJ,11,0,0
roll,VERB,11,0,0
spend,VERB,11,0,0
half,ADV,11,0,0
struggle,NOUN,11,0,0
lamp,NOUN,11,0,0
